,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_higher_than_25
3313,20,0,0,3,1,0,0,0,1,0,1,1,1
3314,19,0,0,2,1,0,0,0,1,0,1,0,0
3315,16,0,0,2,1,0,0,0,1,1,0,0,0
3316,6,0,0,3,0,1,0,0,1,1,0,0,0
3317,7,0,0,1,0,1,0,0,1,1,0,0,0
3318,9,0,0,2,1,0,0,1,0,0,1,1,0
3319,8,0,0,1,1,0,0,1,0,0,1,1,0
3320,22,0,0,5,1,0,0,0,1,0,1,0,0
3321,15,0,0,1,1,0,0,0,1,0,1,0,0
3322,8,0,0,3,1,0,0,1,0,0,1,1,0
3323,16,0,0,3,1,0,0,0,1,0,1,0,0
3324,8,0,0,6,1,0,0,1,0,0,1,1,0
3325,20,0,0,1,1,0,0,0,1,0,1,1,1
3326,14,0,0,4,1,0,0,1,0,0,1,1,0
3327,23,0,0,9,0,1,0,0,1,0,1,1,1
3328,5,0,0,2,1,0,0,0,1,0,1,0,0
3329,12,0,0,2,1,0,0,0,1,0,1,0,0
3330,18,0,0,9,0,1,0,0,1,0,1,0,0
3331,5,0,0,2,0,1,0,0,1,1,0,0,0
3332,25,0,0,3,1,0,0,0,1,0,1,0,0
3333,19,0,0,4,1,0,0,0,1,0,1,0,0
3334,6,0,0,3,1,0,0,0,1,0,1,0,0
3335,1,0,0,5,1,0,0,0,1,0,1,0,0
3336,6,0,0,2,0,1,0,0,1,1,0,0,0
3337,2,0,0,3,1,0,0,0,1,0,1,0,0
3338,11,0,0,2,1,0,0,1,0,0,1,1,0
3339,12,0,0,0,1,0,0,0,1,0,1,0,0
3340,16,0,0,0,1,0,0,0,1,0,1,0,0
3341,15,0,0,0,1,0,0,0,1,0,1,0,0
3342,20,0,0,0,1,0,0,0,1,0,1,1,1
3343,19,0,0,0,1,0,0,0,1,0,1,0,0
3344,17,0,0,0,1,0,0,0,1,1,0,0,0
3345,12,0,0,0,1,0,0,0,1,0,1,0,0
3346,23,0,0,0,0,1,0,0,1,0,1,1,1
3347,14,0,0,0,1,0,0,1,0,0,1,1,0
3348,16,0,0,0,1,0,0,0,1,0,1,0,0
3349,8,0,0,0,1,0,0,1,0,0,1,1,0
3350,5,0,0,0,0,1,0,0,1,1,0,0,0
3351,7,0,0,0,0,1,0,0,1,0,1,0,0
3352,23,0,0,0,1,0,0,0,1,0,1,1,1
3353,7,0,0,0,1,0,0,0,1,0,1,0,0
3354,25,0,0,0,1,0,0,0,1,0,1,0,0
3355,17,0,0,0,1,0,0,0,1,1,0,0,0
3356,12,0,0,0,1,0,0,0,1,0,1,0,0
3357,6,0,0,0,0,1,0,0,1,0,1,0,0
3358,18,0,0,0,1,0,0,0,1,0,1,0,0
3359,20,0,0,0,1,0,0,0,1,1,0,1,1
3360,1,0,0,0,1,0,0,0,1,1,0,0,0
3361,18,0,0,0,1,0,0,0,1,0,1,0,0
3362,16,0,0,0,1,0,0,0,1,0,1,0,0
3363,20,0,0,0,1,0,0,0,1,0,1,1,1
3364,16,0,0,0,1,0,0,0,1,0,1,0,0
3365,18,0,0,0,0,1,0,0,1,1,0,0,0
3366,11,0,0,0,1,0,0,1,0,0,1,1,0
3367,16,0,0,0,0,0,1,0,1,0,1,0,0
3368,7,0,0,0,1,0,0,0,1,0,1,0,0
3369,16,0,0,0,1,0,0,0,1,0,1,0,0
3370,3,0,0,0,1,0,0,0,1,0,1,0,0
3371,22,0,0,0,1,0,0,0,1,0,1,0,0
3372,25,0,0,0,1,0,0,0,1,0,1,0,0
3373,3,0,0,0,0,1,0,0,1,0,1,0,0
3374,20,0,0,0,1,0,0,0,1,1,0,1,1
3375,24,0,0,0,1,0,0,0,1,0,1,0,0
3376,23,0,0,0,1,0,0,0,1,0,1,1,1
3377,3,0,0,0,0,1,0,0,1,0,1,0,0
3378,9,0,0,0,1,0,0,1,0,0,1,1,0
3379,25,0,0,0,1,0,0,0,1,0,1,0,0
3380,17,0,0,0,1,0,0,0,1,0,1,0,0
3381,25,0,0,0,1,0,0,0,1,0,1,0,0
3382,22,0,0,0,1,0,0,0,1,0,1,0,0
3383,18,0,0,0,1,0,0,0,1,0,1,0,0
3384,20,0,0,0,1,0,0,0,1,0,1,1,1
3385,18,0,0,0,1,0,0,0,1,0,1,0,0
3386,19,0,0,0,1,0,0,0,1,0,1,0,0
3387,17,0,0,0,1,0,0,0,1,0,1,0,0
3388,6,0,0,0,0,1,0,0,1,0,1,0,0
3389,25,0,0,0,1,0,0,0,1,0,1,0,0
3390,23,0,0,0,1,0,0,0,1,1,0,1,1
3391,19,0,0,0,1,0,0,0,1,1,0,0,0
3392,9,0,0,0,0,1,0,1,0,0,1,1,0
3393,18,0,0,0,1,0,0,0,1,0,1,0,0
3394,23,0,0,0,1,0,0,0,1,0,1,1,1
3395,6,0,0,0,0,0,1,0,1,0,1,0,0
3396,11,0,0,0,0,1,0,1,0,0,1,1,0
3397,7,0,0,0,1,0,0,0,1,1,0,0,0
3398,14,0,0,0,1,0,0,1,0,0,1,1,0
3399,8,0,0,0,1,0,0,1,0,0,1,1,0
3400,16,0,0,0,1,0,0,0,1,0,1,0,0
3401,16,0,0,0,1,0,0,0,1,0,1,0,0
3402,16,0,0,0,0,0,1,0,1,0,1,0,0
3403,24,0,0,0,1,0,0,0,1,0,1,0,0
3404,25,0,0,0,1,0,0,0,1,0,1,0,0
3405,20,0,0,0,1,0,0,0,1,0,1,1,1
3406,22,0,0,0,1,0,0,0,1,0,1,0,0
3407,18,0,0,0,1,0,0,0,1,0,1,0,0
3408,13,0,0,0,1,0,0,0,1,0,1,1,1
3409,22,0,0,0,0,1,0,0,1,0,1,0,0
3410,17,0,0,0,1,0,0,0,1,0,1,0,0
3411,7,0,0,0,0,1,0,0,1,0,1,0,0
3412,20,0,0,0,1,0,0,0,1,0,1,1,1
3413,16,0,0,0,1,0,0,0,1,0,1,0,0
3414,19,0,0,0,1,0,0,0,1,0,1,0,0
3415,3,0,0,0,1,0,0,0,1,0,1,0,0
3416,23,0,0,0,1,0,0,0,1,0,1,1,1
3417,6,0,0,0,0,1,0,0,1,0,1,0,0
3418,6,0,0,0,0,1,0,0,1,0,1,0,0
3419,7,0,0,0,0,1,0,0,1,0,1,0,0
3420,17,0,0,0,0,0,1,0,1,1,0,0,0
3421,16,0,0,0,1,0,0,0,1,0,1,0,0
3422,16,0,0,0,1,0,0,0,1,0,1,0,0
3423,16,0,0,0,1,0,0,0,1,0,1,0,0
3424,9,0,0,0,1,0,0,1,0,0,1,1,0
3425,19,0,0,0,1,0,0,0,1,0,1,0,0
3426,6,0,0,0,0,1,0,0,1,0,1,0,0
3427,23,0,0,0,1,0,0,0,1,1,0,1,1
3428,16,0,0,0,1,0,0,0,1,0,1,0,0
3429,23,0,0,0,1,0,0,0,1,0,1,1,1
3430,20,0,0,0,1,0,0,0,1,0,1,1,1
3431,23,0,0,0,1,0,0,0,1,0,1,1,1
3432,6,0,0,0,1,0,0,0,1,0,1,0,0
3433,16,0,0,0,1,0,0,0,1,0,1,0,0
3434,19,0,0,0,1,0,0,0,1,0,1,0,0
3435,17,0,0,0,1,0,0,0,1,0,1,0,0
3436,9,0,0,0,1,0,0,1,0,0,1,1,0
3437,23,0,0,0,1,0,0,0,1,1,0,1,1
3438,16,0,0,0,1,0,0,0,1,0,1,0,0
3439,12,0,0,0,1,0,0,0,1,1,0,0,0
3440,19,0,0,0,1,0,0,0,1,0,1,0,0
3441,18,0,0,0,1,0,0,0,1,0,1,0,0
3442,25,0,0,0,1,0,0,0,1,0,1,0,0
3443,7,0,0,0,0,1,0,0,1,0,1,0,0
3444,7,0,0,0,0,1,0,0,1,0,1,0,0
3445,17,0,0,0,1,0,0,0,1,0,1,0,0
3446,25,0,0,0,1,0,0,0,1,0,1,0,0
3447,16,0,0,0,1,0,0,0,1,0,1,0,0
3448,2,0,0,0,1,0,0,0,1,0,1,0,0
3449,7,0,0,0,0,1,0,0,1,0,1,0,0
3450,25,0,0,0,1,0,0,0,1,0,1,0,0
3451,16,0,0,0,1,0,0,0,1,0,1,0,0
3452,16,0,0,0,1,0,0,0,1,0,1,0,0
3453,7,0,0,0,1,0,0,0,1,0,1,0,0
3454,9,0,0,0,1,0,0,1,0,0,1,1,0
3455,12,0,0,0,1,0,0,0,1,0,1,0,0
3456,7,0,0,0,0,1,0,0,1,0,1,0,0
3457,15,0,0,0,1,0,0,0,1,0,1,0,0
3458,8,0,0,0,1,0,0,1,0,0,1,1,0
3459,8,0,0,0,1,0,0,1,0,0,1,1,0
3460,11,0,0,0,0,0,1,1,0,0,1,1,0
3461,15,0,0,0,1,0,0,0,1,0,1,0,0
3462,12,0,0,0,1,0,0,0,1,0,1,0,0
3463,22,0,0,0,1,0,0,0,1,0,1,0,0
3464,19,0,0,0,1,0,0,0,1,0,1,0,0
3465,7,0,0,0,1,0,0,0,1,0,1,0,0
3466,12,0,0,0,1,0,0,0,1,0,1,0,0
3467,2,0,0,0,1,0,0,0,1,0,1,0,0
3468,8,0,0,0,0,1,0,1,0,0,1,1,0
3469,3,0,0,0,0,1,0,0,1,0,1,0,0
3470,18,0,0,0,1,0,0,0,1,0,1,0,0
3471,8,0,0,0,1,0,0,1,0,0,1,1,0
3472,15,0,0,0,1,0,0,0,1,0,1,0,0
3473,2,0,0,0,0,1,0,0,1,0,1,0,0
3474,5,0,0,0,0,1,0,0,1,0,1,0,0
3475,5,0,0,0,1,0,0,0,1,0,1,0,0
3476,22,0,0,0,1,0,0,0,1,0,1,0,0
3477,9,0,0,0,1,0,0,1,0,0,1,1,0
3478,8,0,0,0,1,0,0,1,0,0,1,1,0
3479,14,0,0,0,1,0,0,1,0,0,1,1,0
3480,8,0,0,0,1,0,0,1,0,0,1,1,0
3481,8,0,0,0,1,0,0,1,0,0,1,1,0
3482,11,0,0,0,0,1,0,1,0,0,1,1,0
3483,8,0,0,0,1,0,0,1,0,0,1,1,0
3484,12,0,0,0,1,0,0,0,1,0,1,0,0
3485,11,0,0,0,1,0,0,1,0,0,1,1,0
3486,12,0,0,0,1,0,0,0,1,0,1,0,0
3487,8,0,0,0,1,0,0,1,0,0,1,1,0
3488,16,0,0,0,1,0,0,0,1,0,1,0,0
3489,13,0,0,0,1,0,0,0,1,0,1,1,1
3490,18,0,0,0,1,0,0,0,1,0,1,0,0
3491,12,0,0,0,1,0,0,0,1,0,1,0,0
3492,15,0,0,0,1,0,0,0,1,0,1,0,0
3493,11,0,0,0,0,1,0,1,0,0,1,1,0
3494,1,0,0,2,0,0,1,0,1,0,1,0,0
3495,1,0,0,2,0,1,0,0,1,1,0,0,0
3496,1,0,0,15,0,1,0,0,1,0,1,0,0
3497,1,0,0,0,1,0,0,0,1,0,1,0,0
3498,1,0,0,0,0,0,1,0,1,0,1,0,0
3499,1,0,0,0,1,0,0,0,1,0,1,0,0
3500,1,0,0,0,1,0,0,0,1,0,1,0,0
3501,1,0,0,0,1,0,0,0,1,0,1,0,0
3502,21,0,0,0,0,1,0,0,1,0,1,1,1
3503,1,0,0,0,1,0,0,0,1,0,1,0,0
3504,1,0,0,0,1,0,0,0,1,0,1,0,0
3505,1,0,0,0,1,0,0,0,1,0,1,0,0
3506,1,0,0,0,0,1,0,0,1,0,1,0,0
3507,1,0,0,0,1,0,0,0,1,0,1,0,0
3508,1,0,0,0,1,0,0,0,1,0,1,0,0
3509,1,0,0,0,1,0,0,0,1,0,1,0,0
3510,1,0,0,0,1,0,0,0,1,0,1,0,0
3511,1,0,0,0,1,0,0,0,1,1,0,0,0
3512,1,0,0,0,0,1,0,0,1,0,1,0,0
3513,1,0,0,0,1,0,0,0,1,0,1,0,0
3514,1,0,0,0,0,1,0,0,1,0,1,0,0
3515,1,0,0,0,1,0,0,0,1,0,1,0,0
3516,1,0,0,0,1,0,0,0,1,0,1,0,0
3517,1,0,0,0,1,0,0,0,1,0,1,0,0
3518,1,0,0,0,1,0,0,0,1,0,1,0,0
3519,1,0,0,0,1,0,0,0,1,0,1,0,0
3520,1,0,0,0,1,0,0,0,1,0,1,0,0
3521,1,0,0,0,1,0,0,0,1,0,1,0,0
3522,1,0,0,0,1,0,0,0,1,0,1,0,0
3523,11,0,0,10,0,1,0,1,0,0,1,1,0
3524,12,0,0,8,0,0,1,0,1,0,1,0,0
3525,2,0,0,15,0,1,0,0,1,0,1,0,0
3526,5,0,0,2,0,1,0,0,1,0,1,0,0
3527,3,0,0,13,0,1,0,0,1,0,1,0,0
3528,21,0,0,1,0,1,0,0,1,0,1,1,1
3529,6,0,0,0,0,1,0,0,1,0,1,0,0
3530,18,0,0,0,1,0,0,0,1,0,1,0,0
3531,16,0,0,7,1,0,0,0,1,0,1,0,0
3532,12,0,0,3,0,0,1,0,1,0,1,0,0
3533,2,0,0,2,0,1,0,0,1,0,1,0,0
3534,2,0,0,7,0,1,0,0,1,0,1,0,0
3535,5,0,0,1,1,0,0,0,1,0,1,0,0
3536,22,0,0,4,1,0,0,0,1,0,1,0,0
3537,14,0,0,0,0,0,1,1,0,0,1,1,0
3538,2,0,0,0,0,1,0,0,1,0,1,0,0
3539,1,0,0,0,0,1,0,0,1,0,1,0,0
3540,11,0,0,0,1,0,0,1,0,0,1,1,0
3541,12,0,0,1,1,0,0,0,1,0,1,0,0
3542,1,0,0,3,0,0,1,0,1,1,0,0,0
3543,14,0,0,6,1,0,0,1,0,0,1,1,0
3544,2,0,0,9,0,1,0,0,1,0,1,0,0
3545,5,0,0,4,0,1,0,0,1,0,1,0,0
3546,15,0,0,3,0,1,0,0,1,0,1,0,0
3547,12,0,0,6,0,0,1,0,1,0,1,0,0
3548,11,0,0,5,1,0,0,1,0,0,1,1,0
3549,2,0,0,9,0,0,1,0,1,0,1,0,0
3550,15,0,0,4,0,1,0,0,1,0,1,0,0
3551,6,0,0,3,0,1,0,0,1,0,1,0,0
3552,14,0,0,4,0,0,1,1,0,1,0,1,0
3553,9,0,0,5,1,0,0,1,0,0,1,1,0
3554,18,0,0,4,0,1,0,0,1,0,1,0,0
3555,12,0,0,0,1,0,0,0,1,0,1,0,0
3556,12,0,0,1,0,1,0,0,1,0,1,0,0
3557,9,0,0,1,0,1,0,1,0,1,0,1,0
3558,6,0,0,2,1,0,0,0,1,0,1,0,0
3559,22,0,0,0,1,0,0,0,1,0,1,0,0
3560,8,0,0,0,1,0,0,1,0,0,1,1,0
3561,14,0,0,2,1,0,0,1,0,0,1,1,0
3562,2,0,0,0,0,1,0,0,1,0,1,0,0
3563,8,0,0,3,1,0,0,1,0,0,1,1,0
3564,5,0,0,2,0,1,0,0,1,1,0,0,0
3565,15,0,0,1,0,1,0,0,1,1,0,0,0
3566,5,0,0,1,0,1,0,0,1,0,1,0,0
3567,3,0,0,11,0,1,0,0,1,0,1,0,0
3568,11,0,0,0,0,1,0,1,0,0,1,1,0
3569,2,0,0,1,0,1,0,0,1,0,1,0,0
3570,21,0,0,1,0,1,0,0,1,0,1,1,1
3571,2,0,0,4,0,1,0,0,1,1,0,0,0
3572,3,0,0,0,1,0,0,0,1,0,1,0,0
3573,2,0,0,0,0,1,0,0,1,1,0,0,0
3574,2,0,0,0,0,1,0,0,1,0,1,0,0
3575,5,0,0,0,0,1,0,0,1,0,1,0,0
3576,12,0,0,0,1,0,0,0,1,0,1,0,0
3577,7,0,0,0,0,1,0,0,1,0,1,0,0
3578,8,0,0,8,1,0,0,1,0,0,1,1,0
3579,14,0,0,16,0,0,1,1,0,0,1,1,0
3580,18,0,0,24,0,1,0,0,1,0,1,0,0
3581,9,0,0,38,1,0,0,1,0,0,1,1,0
3582,15,0,0,13,0,1,0,0,1,0,1,0,0
3583,5,0,0,1,0,1,0,0,1,1,0,0,0
3584,14,0,0,10,0,0,1,1,0,0,1,1,0
3585,14,0,0,2,1,0,0,1,0,0,1,1,0
3586,6,0,0,1,0,1,0,0,1,0,1,0,0
3587,23,0,0,1,1,0,0,0,1,0,1,1,1
3588,12,0,0,0,1,0,0,0,1,0,1,0,0
3589,15,0,0,0,1,0,0,0,1,0,1,0,0
3590,2,0,0,1,1,0,0,0,1,0,1,0,0
3591,21,0,0,8,0,1,0,0,1,0,1,1,1
3592,5,0,0,6,0,1,0,0,1,0,1,0,0
3593,8,0,0,0,1,0,0,1,0,0,1,1,0
3594,21,0,0,0,1,0,0,0,1,0,1,1,1
3595,12,0,0,13,1,0,0,0,1,0,1,0,0
3596,21,0,0,0,1,0,0,0,1,0,1,1,1
3597,3,0,0,5,0,1,0,0,1,0,1,0,0
3598,12,0,0,3,1,0,0,0,1,0,1,0,0
3599,22,0,0,0,0,1,0,0,1,1,0,0,0
3600,6,0,0,4,0,1,0,0,1,0,1,0,0
3601,24,0,0,5,0,1,0,0,1,1,0,0,0
3602,2,0,0,0,0,1,0,0,1,0,1,0,0
3603,2,0,0,0,0,1,0,0,1,0,1,0,0
3604,8,0,0,3,1,0,0,1,0,0,1,1,0
3605,11,0,0,3,0,0,1,1,0,0,1,1,0
3606,14,0,0,0,1,0,0,1,0,0,1,1,0
3607,2,0,0,2,1,0,0,0,1,0,1,0,0
3608,12,0,0,1,1,0,0,0,1,0,1,0,0
3609,14,0,0,1,0,0,1,1,0,0,1,1,0
3610,8,0,0,2,1,0,0,1,0,1,0,1,0
3611,8,0,0,2,1,0,0,1,0,0,1,1,0
3612,15,0,0,1,1,0,0,0,1,1,0,0,0
3613,5,0,0,1,0,1,0,0,1,0,1,0,0
3614,12,0,0,4,1,0,0,0,1,0,1,0,0
3615,8,0,0,3,1,0,0,1,0,0,1,1,0
3616,2,0,0,2,1,0,0,0,1,0,1,0,0
3617,8,0,0,3,1,0,0,1,0,0,1,1,0
3618,8,0,0,12,1,0,0,1,0,0,1,1,0
3619,8,0,0,7,1,0,0,1,0,0,1,1,0
3620,12,0,0,1,1,0,0,0,1,1,0,0,0
3621,19,0,0,5,1,0,0,0,1,0,1,0,0
3622,8,0,0,2,1,0,0,1,0,0,1,1,0
3623,12,0,0,2,1,0,0,0,1,0,1,0,0
3624,5,0,0,2,1,0,0,0,1,0,1,0,0
3625,15,0,0,1,0,1,0,0,1,1,0,0,0
3626,11,0,0,3,0,0,1,1,0,0,1,1,0
3627,8,0,0,7,1,0,0,1,0,0,1,1,0
3628,11,0,0,3,0,1,0,1,0,1,0,1,0
3629,14,0,0,3,1,0,0,1,0,0,1,1,0
3630,8,0,0,8,1,0,0,1,0,1,0,1,0
3631,15,0,0,2,1,0,0,0,1,1,0,0,0
3632,14,0,0,8,1,0,0,1,0,0,1,1,0
3633,2,0,0,0,0,1,0,0,1,0,1,0,0
3634,5,0,0,0,0,1,0,0,1,0,1,0,0
3635,15,0,0,0,1,0,0,0,1,1,0,0,0
3636,2,0,0,0,1,0,0,0,1,1,0,0,0
3637,5,0,0,0,1,0,0,0,1,0,1,0,0
3638,2,0,0,0,0,1,0,0,1,1,0,0,0
3639,2,0,0,0,0,0,1,0,1,0,1,0,0
3640,25,0,0,0,0,0,1,0,1,0,1,0,0
3641,2,0,0,0,1,0,0,0,1,1,0,0,0
3642,15,0,0,0,0,1,0,0,1,0,1,0,0
3643,3,0,0,0,0,0,1,0,1,1,0,0,0
3644,12,0,0,0,1,0,0,0,1,0,1,0,0
3645,12,0,0,0,0,1,0,0,1,0,1,0,0
3646,1,0,0,0,1,0,0,0,1,0,1,0,0
3647,2,0,0,0,0,1,0,0,1,0,1,0,0
3648,5,0,0,0,1,0,0,0,1,0,1,0,0
3649,2,0,0,0,0,1,0,0,1,0,1,0,0
3650,11,0,0,0,1,0,0,1,0,0,1,1,0
3651,11,0,0,0,0,1,0,1,0,0,1,1,0
3652,12,0,0,0,1,0,0,0,1,0,1,0,0
3653,11,0,0,0,1,0,0,1,0,0,1,1,0
3654,8,0,0,0,1,0,0,1,0,0,1,1,0
3655,1,0,0,0,1,0,0,0,1,0,1,0,0
3656,8,0,0,0,1,0,0,1,0,0,1,1,0
3657,5,0,0,0,1,0,0,0,1,0,1,0,0
3658,14,0,0,0,1,0,0,1,0,0,1,1,0
3659,2,0,0,0,0,1,0,0,1,0,1,0,0
3660,5,0,0,0,1,0,0,0,1,1,0,0,0
3661,4,0,0,0,0,1,0,0,1,0,1,0,0
3662,5,0,0,0,1,0,0,0,1,0,1,0,0
3663,12,0,0,0,1,0,0,0,1,0,1,0,0
3664,5,0,0,0,1,0,0,0,1,0,1,0,0
3665,3,0,0,0,1,0,0,0,1,0,1,0,0
3666,8,0,0,0,1,0,0,1,0,0,1,1,0
3667,14,0,0,0,1,0,0,1,0,0,1,1,0
3668,8,0,0,0,1,0,0,1,0,0,1,1,0
3669,14,0,0,0,1,0,0,1,0,0,1,1,0
3670,8,0,0,0,0,1,0,1,0,0,1,1,0
3671,18,0,0,0,1,0,0,0,1,0,1,0,0
3672,2,0,0,0,0,1,0,0,1,0,1,0,0
3673,15,0,0,0,0,1,0,0,1,0,1,0,0
3674,8,0,0,0,1,0,0,1,0,0,1,1,0
3675,15,0,0,0,1,0,0,0,1,0,1,0,0
3676,15,0,0,0,1,0,0,0,1,0,1,0,0
3677,2,0,0,0,1,0,0,0,1,0,1,0,0
3678,12,0,0,0,1,0,0,0,1,0,1,0,0
3679,2,0,0,0,0,1,0,0,1,0,1,0,0
3680,3,0,0,0,0,1,0,0,1,0,1,0,0
3681,8,0,0,0,1,0,0,1,0,0,1,1,0
3682,12,0,0,0,0,1,0,0,1,0,1,0,0
3683,11,0,0,0,1,0,0,1,0,0,1,1,0
3684,12,0,0,0,0,1,0,0,1,0,1,0,0
3685,8,0,0,0,1,0,0,1,0,0,1,1,0
3686,12,0,0,0,1,0,0,0,1,0,1,0,0
3687,2,0,0,0,0,1,0,0,1,0,1,0,0
3688,2,0,0,0,0,1,0,0,1,0,1,0,0
3689,11,0,0,0,1,0,0,1,0,0,1,1,0
3690,2,0,0,0,0,1,0,0,1,0,1,0,0
3691,11,0,0,0,0,0,1,1,0,0,1,1,0
3692,2,0,0,0,0,1,0,0,1,0,1,0,0
3693,1,0,0,0,0,1,0,0,1,0,1,0,0
3694,12,0,0,0,1,0,0,0,1,0,1,0,0
3695,12,0,0,0,1,0,0,0,1,0,1,0,0
3696,14,0,0,0,1,0,0,1,0,1,0,1,0
3697,14,0,0,0,0,0,1,1,0,0,1,1,0
3698,12,0,0,0,1,0,0,0,1,0,1,0,0
3699,15,0,0,0,1,0,0,0,1,0,1,0,0
3700,15,0,0,0,1,0,0,0,1,0,1,0,0
3701,14,0,0,0,1,0,0,1,0,0,1,1,0
3702,2,0,0,0,0,1,0,0,1,0,1,0,0
3703,8,0,0,0,1,0,0,1,0,0,1,1,0
3704,2,0,0,0,0,1,0,0,1,0,1,0,0
3705,5,0,0,0,0,1,0,0,1,0,1,0,0
3706,12,0,0,0,1,0,0,0,1,0,1,0,0
3707,6,0,0,0,0,1,0,0,1,1,0,0,0
3708,14,0,0,0,1,0,0,1,0,0,1,1,0
3709,16,0,0,0,1,0,0,0,1,0,1,0,0
3710,2,0,0,0,0,1,0,0,1,0,1,0,0
3711,2,0,0,0,0,1,0,0,1,0,1,0,0
3712,12,0,0,0,1,0,0,0,1,0,1,0,0
3713,12,0,0,0,1,0,0,0,1,0,1,0,0
3714,15,0,0,0,1,0,0,0,1,0,1,0,0
3715,2,0,0,0,0,1,0,0,1,0,1,0,0
3716,4,0,0,0,0,0,1,0,1,1,0,0,0
3717,12,0,0,0,1,0,0,0,1,1,0,0,0
3718,8,0,0,0,1,0,0,1,0,0,1,1,0
3719,2,0,0,0,0,1,0,0,1,0,1,0,0
3720,14,0,0,0,1,0,0,1,0,0,1,1,0
3721,11,0,0,0,0,1,0,1,0,0,1,1,0
3722,14,0,0,0,1,0,0,1,0,1,0,1,0
3723,11,0,0,0,0,1,0,1,0,0,1,1,0
3724,2,0,0,0,0,1,0,0,1,0,1,0,0
3725,11,0,0,0,0,1,0,1,0,0,1,1,0
3726,11,0,0,0,0,0,1,1,0,1,0,1,0
3727,12,0,0,0,0,0,1,0,1,0,1,0,0
3728,14,0,0,0,1,0,0,1,0,0,1,1,0
3729,14,0,0,0,1,0,0,1,0,0,1,1,0
3730,2,0,0,0,0,1,0,0,1,0,1,0,0
3731,2,0,0,0,0,1,0,0,1,0,1,0,0
3732,13,0,0,0,1,0,0,0,1,0,1,1,1
3733,2,0,0,0,0,1,0,0,1,0,1,0,0
3734,2,0,0,0,0,1,0,0,1,0,1,0,0
3735,11,0,0,0,1,0,0,1,0,0,1,1,0
3736,11,0,0,0,1,0,0,1,0,0,1,1,0
3737,8,0,0,0,1,0,0,1,0,0,1,1,0
3738,15,0,0,0,1,0,0,0,1,0,1,0,0
3739,11,0,0,0,1,0,0,1,0,0,1,1,0
3740,11,0,0,0,1,0,0,1,0,0,1,1,0
3741,5,0,0,0,1,0,0,0,1,0,1,0,0
3742,12,0,0,0,1,0,0,0,1,0,1,0,0
3743,2,0,0,0,1,0,0,0,1,0,1,0,0
3744,18,0,0,0,1,0,0,0,1,0,1,0,0
3745,2,0,0,0,0,1,0,0,1,0,1,0,0
3746,8,0,0,0,1,0,0,1,0,0,1,1,0
3747,2,0,0,0,1,0,0,0,1,0,1,0,0
3748,8,0,0,0,1,0,0,1,0,0,1,1,0
3749,2,0,0,0,0,1,0,0,1,0,1,0,0
3750,11,0,0,0,1,0,0,1,0,0,1,1,0
3751,11,0,0,0,1,0,0,1,0,0,1,1,0
3752,12,0,0,0,1,0,0,0,1,0,1,0,0
3753,11,0,0,0,0,1,0,1,0,0,1,1,0
3754,12,0,0,0,1,0,0,0,1,0,1,0,0
3755,11,0,0,0,1,0,0,1,0,0,1,1,0
3756,12,0,0,0,1,0,0,0,1,0,1,0,0
3757,11,0,0,0,1,0,0,1,0,0,1,1,0
3758,8,0,0,0,0,1,0,1,0,1,0,1,0
3759,15,0,0,0,1,0,0,0,1,0,1,0,0
3760,12,0,0,0,1,0,0,0,1,0,1,0,0
3761,12,0,0,0,1,0,0,0,1,0,1,0,0
3762,15,0,0,0,1,0,0,0,1,1,0,0,0
3763,8,0,0,0,1,0,0,1,0,0,1,1,0
3764,2,0,0,0,0,1,0,0,1,0,1,0,0
3765,2,0,0,0,1,0,0,0,1,0,1,0,0
3766,5,0,0,0,1,0,0,0,1,0,1,0,0
3767,5,0,0,0,1,0,0,0,1,0,1,0,0
3768,12,0,0,0,1,0,0,0,1,0,1,0,0
3769,12,0,0,0,0,1,0,0,1,0,1,0,0
3770,5,0,0,0,1,0,0,0,1,0,1,0,0
3771,14,0,0,0,1,0,0,1,0,1,0,1,0
3772,12,0,0,0,1,0,0,0,1,0,1,0,0
3773,12,0,0,0,1,0,0,0,1,0,1,0,0
3774,11,0,0,0,0,1,0,1,0,0,1,1,0
3775,11,0,0,0,1,0,0,1,0,0,1,1,0
3776,8,0,0,0,1,0,0,1,0,0,1,1,0
3777,15,0,0,0,1,0,0,0,1,0,1,0,0
3778,16,0,0,0,1,0,0,0,1,0,1,0,0
3779,2,0,0,0,1,0,0,0,1,0,1,0,0
3780,12,0,0,0,0,0,1,0,1,0,1,0,0
3781,4,0,0,0,1,0,0,0,1,1,0,0,0
3782,20,0,0,0,1,0,0,0,1,0,1,1,1
3783,10,0,0,2,1,0,0,0,1,0,1,1,0
3784,21,0,0,15,1,0,0,0,1,0,1,1,1
3785,18,0,0,5,1,0,0,0,1,0,1,0,0
3786,23,0,0,1,1,0,0,0,1,0,1,1,1
3787,2,0,0,0,1,0,0,0,1,0,1,0,0
3788,6,0,0,30,0,1,0,0,1,0,1,0,0
3789,18,0,0,1,0,0,1,0,1,0,1,0,0
3790,3,0,0,0,0,1,0,0,1,0,1,0,0
3791,21,0,0,0,0,1,0,0,1,1,0,1,1
