,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_level
3360,1,0,0,0,1,0,0,0,1,1,0,0,low
3361,18,0,0,0,1,0,0,0,1,0,1,0,low
3362,16,0,0,0,1,0,0,0,1,0,1,0,low
3363,20,0,0,0,1,0,0,0,1,0,1,0,high
3364,16,0,0,0,1,0,0,0,1,0,1,0,low
3365,18,0,0,0,0,1,0,0,1,1,0,0,low
3366,11,0,0,0,1,0,0,1,0,0,1,0,medium
3367,16,0,0,0,0,0,1,0,1,0,1,0,low
3368,7,0,0,0,1,0,0,0,1,0,1,0,low
3369,16,0,0,0,1,0,0,0,1,0,1,0,low
3370,3,0,0,0,1,0,0,0,1,0,1,0,low
3371,22,0,0,0,1,0,0,0,1,0,1,0,low
3372,25,0,0,0,1,0,0,0,1,0,1,0,low
3373,3,0,0,0,0,1,0,0,1,0,1,0,low
3374,20,0,0,0,1,0,0,0,1,1,0,0,high
3375,24,0,0,0,1,0,0,0,1,0,1,0,low
3376,23,0,0,0,1,0,0,0,1,0,1,0,high
3377,3,0,0,0,0,1,0,0,1,0,1,0,low
3378,9,0,0,0,1,0,0,1,0,0,1,0,medium
3379,25,0,0,0,1,0,0,0,1,0,1,0,low
3380,17,0,0,0,1,0,0,0,1,0,1,0,low
3381,25,0,0,0,1,0,0,0,1,0,1,0,low
3382,22,0,0,0,1,0,0,0,1,0,1,0,low
3383,18,0,0,0,1,0,0,0,1,0,1,0,low
3384,20,0,0,0,1,0,0,0,1,0,1,0,high
3385,18,0,0,0,1,0,0,0,1,0,1,0,low
3386,19,0,0,0,1,0,0,0,1,0,1,0,low
3387,17,0,0,0,1,0,0,0,1,0,1,0,low
3388,6,0,0,0,0,1,0,0,1,0,1,0,low
3389,25,0,0,0,1,0,0,0,1,0,1,0,low
3390,23,0,0,0,1,0,0,0,1,1,0,0,high
3391,19,0,0,0,1,0,0,0,1,1,0,0,low
3392,9,0,0,0,0,1,0,1,0,0,1,0,medium
3393,18,0,0,0,1,0,0,0,1,0,1,0,low
3394,23,0,0,0,1,0,0,0,1,0,1,0,high
3395,6,0,0,0,0,0,1,0,1,0,1,0,low
3396,11,0,0,0,0,1,0,1,0,0,1,0,medium
3397,7,0,0,0,1,0,0,0,1,1,0,0,low
3398,14,0,0,0,1,0,0,1,0,0,1,0,medium
3399,8,0,0,0,1,0,0,1,0,0,1,0,medium
3400,16,0,0,0,1,0,0,0,1,0,1,0,low
3401,16,0,0,0,1,0,0,0,1,0,1,0,low
3402,16,0,0,0,0,0,1,0,1,0,1,0,low
3403,24,0,0,0,1,0,0,0,1,0,1,0,low
3404,25,0,0,0,1,0,0,0,1,0,1,0,low
3405,20,0,0,0,1,0,0,0,1,0,1,0,high
3406,22,0,0,0,1,0,0,0,1,0,1,0,low
3407,18,0,0,0,1,0,0,0,1,0,1,0,low
3408,13,0,0,0,1,0,0,0,1,0,1,0,high
3409,22,0,0,0,0,1,0,0,1,0,1,0,low
3410,17,0,0,0,1,0,0,0,1,0,1,0,low
3411,7,0,0,0,0,1,0,0,1,0,1,0,low
3412,20,0,0,0,1,0,0,0,1,0,1,0,high
3413,16,0,0,0,1,0,0,0,1,0,1,0,low
3414,19,0,0,0,1,0,0,0,1,0,1,0,low
3415,3,0,0,0,1,0,0,0,1,0,1,0,low
3416,23,0,0,0,1,0,0,0,1,0,1,0,high
3417,6,0,0,0,0,1,0,0,1,0,1,0,low
3418,6,0,0,0,0,1,0,0,1,0,1,0,low
3419,7,0,0,0,0,1,0,0,1,0,1,0,low
3420,17,0,0,0,0,0,1,0,1,1,0,0,low
3421,16,0,0,0,1,0,0,0,1,0,1,0,low
3422,16,0,0,0,1,0,0,0,1,0,1,0,low
3423,16,0,0,0,1,0,0,0,1,0,1,0,low
3424,9,0,0,0,1,0,0,1,0,0,1,0,medium
3425,19,0,0,0,1,0,0,0,1,0,1,0,low
3426,6,0,0,0,0,1,0,0,1,0,1,0,low
3427,23,0,0,0,1,0,0,0,1,1,0,0,high
3428,16,0,0,0,1,0,0,0,1,0,1,0,low
3429,23,0,0,0,1,0,0,0,1,0,1,0,high
3430,20,0,0,0,1,0,0,0,1,0,1,0,high
3431,23,0,0,0,1,0,0,0,1,0,1,0,high
3432,6,0,0,0,1,0,0,0,1,0,1,0,low
3433,16,0,0,0,1,0,0,0,1,0,1,0,low
3434,19,0,0,0,1,0,0,0,1,0,1,0,low
3435,17,0,0,0,1,0,0,0,1,0,1,0,low
3436,9,0,0,0,1,0,0,1,0,0,1,0,medium
3437,23,0,0,0,1,0,0,0,1,1,0,0,high
3438,16,0,0,0,1,0,0,0,1,0,1,0,low
3439,12,0,0,0,1,0,0,0,1,1,0,0,low
3440,19,0,0,0,1,0,0,0,1,0,1,0,low
3441,18,0,0,0,1,0,0,0,1,0,1,0,low
3442,25,0,0,0,1,0,0,0,1,0,1,0,low
3443,7,0,0,0,0,1,0,0,1,0,1,0,low
3444,7,0,0,0,0,1,0,0,1,0,1,0,low
3445,17,0,0,0,1,0,0,0,1,0,1,0,low
3446,25,0,0,0,1,0,0,0,1,0,1,0,low
3447,16,0,0,0,1,0,0,0,1,0,1,0,low
3448,2,0,0,0,1,0,0,0,1,0,1,0,low
3449,7,0,0,0,0,1,0,0,1,0,1,0,low
3450,25,0,0,0,1,0,0,0,1,0,1,0,low
3451,16,0,0,0,1,0,0,0,1,0,1,0,low
3452,16,0,0,0,1,0,0,0,1,0,1,0,low
3453,7,0,0,0,1,0,0,0,1,0,1,0,low
3454,9,0,0,0,1,0,0,1,0,0,1,0,medium
3455,12,0,0,0,1,0,0,0,1,0,1,0,low
3456,7,0,0,0,0,1,0,0,1,0,1,0,low
3457,15,0,0,0,1,0,0,0,1,0,1,0,low
3458,8,0,0,0,1,0,0,1,0,0,1,0,medium
3459,8,0,0,0,1,0,0,1,0,0,1,0,medium
3460,11,0,0,0,0,0,1,1,0,0,1,0,medium
3461,15,0,0,0,1,0,0,0,1,0,1,0,low
3462,12,0,0,0,1,0,0,0,1,0,1,0,low
3463,22,0,0,0,1,0,0,0,1,0,1,0,low
3464,19,0,0,0,1,0,0,0,1,0,1,0,low
3465,7,0,0,0,1,0,0,0,1,0,1,0,low
3466,12,0,0,0,1,0,0,0,1,0,1,0,low
3467,2,0,0,0,1,0,0,0,1,0,1,0,low
3468,8,0,0,0,0,1,0,1,0,0,1,0,medium
3469,3,0,0,0,0,1,0,0,1,0,1,0,low
3470,18,0,0,0,1,0,0,0,1,0,1,0,low
3471,8,0,0,0,1,0,0,1,0,0,1,0,medium
3472,15,0,0,0,1,0,0,0,1,0,1,0,low
3473,2,0,0,0,0,1,0,0,1,0,1,0,low
3474,5,0,0,0,0,1,0,0,1,0,1,0,low
3475,5,0,0,0,1,0,0,0,1,0,1,0,low
3476,22,0,0,0,1,0,0,0,1,0,1,0,low
3477,9,0,0,0,1,0,0,1,0,0,1,0,medium
3478,8,0,0,0,1,0,0,1,0,0,1,0,medium
3479,14,0,0,0,1,0,0,1,0,0,1,0,medium
3480,8,0,0,0,1,0,0,1,0,0,1,0,medium
3481,8,0,0,0,1,0,0,1,0,0,1,0,medium
3482,11,0,0,0,0,1,0,1,0,0,1,0,medium
3483,8,0,0,0,1,0,0,1,0,0,1,0,medium
3484,12,0,0,0,1,0,0,0,1,0,1,0,low
3485,11,0,0,0,1,0,0,1,0,0,1,0,medium
3486,12,0,0,0,1,0,0,0,1,0,1,0,low
3487,8,0,0,0,1,0,0,1,0,0,1,0,medium
3488,16,0,0,0,1,0,0,0,1,0,1,0,low
3489,13,0,0,0,1,0,0,0,1,0,1,0,high
3490,18,0,0,0,1,0,0,0,1,0,1,0,low
3491,12,0,0,0,1,0,0,0,1,0,1,0,low
3492,15,0,0,0,1,0,0,0,1,0,1,0,low
3493,11,0,0,0,0,1,0,1,0,0,1,0,medium
3494,1,0,0,2,0,0,1,0,1,0,1,0,low
3495,1,0,0,2,0,1,0,0,1,1,0,0,low
3496,1,0,0,15,0,1,0,0,1,0,1,0,low
3497,1,0,0,0,1,0,0,0,1,0,1,0,low
3498,1,0,0,0,0,0,1,0,1,0,1,0,low
3499,1,0,0,0,1,0,0,0,1,0,1,0,low
3500,1,0,0,0,1,0,0,0,1,0,1,0,low
3501,1,0,0,0,1,0,0,0,1,0,1,0,low
3502,21,0,0,0,0,1,0,0,1,0,1,0,high
3503,1,0,0,0,1,0,0,0,1,0,1,0,low
3504,1,0,0,0,1,0,0,0,1,0,1,0,low
3505,1,0,0,0,1,0,0,0,1,0,1,0,low
3506,1,0,0,0,0,1,0,0,1,0,1,0,low
3507,1,0,0,0,1,0,0,0,1,0,1,0,low
3508,1,0,0,0,1,0,0,0,1,0,1,0,low
3509,1,0,0,0,1,0,0,0,1,0,1,0,low
3510,1,0,0,0,1,0,0,0,1,0,1,0,low
3511,1,0,0,0,1,0,0,0,1,1,0,0,low
3512,1,0,0,0,0,1,0,0,1,0,1,0,low
3513,1,0,0,0,1,0,0,0,1,0,1,0,low
3514,1,0,0,0,0,1,0,0,1,0,1,0,low
3515,1,0,0,0,1,0,0,0,1,0,1,0,low
3516,1,0,0,0,1,0,0,0,1,0,1,0,low
3517,1,0,0,0,1,0,0,0,1,0,1,0,low
3518,1,0,0,0,1,0,0,0,1,0,1,0,low
3519,1,0,0,0,1,0,0,0,1,0,1,0,low
3520,1,0,0,0,1,0,0,0,1,0,1,0,low
3521,1,0,0,0,1,0,0,0,1,0,1,0,low
3522,1,0,0,0,1,0,0,0,1,0,1,0,low
3523,11,0,0,10,0,1,0,1,0,0,1,0,medium
3524,12,0,0,8,0,0,1,0,1,0,1,0,low
3525,2,0,0,15,0,1,0,0,1,0,1,0,low
3526,5,0,0,2,0,1,0,0,1,0,1,0,low
3527,3,0,0,13,0,1,0,0,1,0,1,0,low
3528,21,0,0,1,0,1,0,0,1,0,1,0,high
3529,6,0,0,0,0,1,0,0,1,0,1,0,low
3530,18,0,0,0,1,0,0,0,1,0,1,0,low
3531,16,0,0,7,1,0,0,0,1,0,1,0,low
3532,12,0,0,3,0,0,1,0,1,0,1,0,low
3533,2,0,0,2,0,1,0,0,1,0,1,0,low
3534,2,0,0,7,0,1,0,0,1,0,1,0,low
3535,5,0,0,1,1,0,0,0,1,0,1,0,low
3536,22,0,0,4,1,0,0,0,1,0,1,0,low
3537,14,0,0,0,0,0,1,1,0,0,1,0,medium
3538,2,0,0,0,0,1,0,0,1,0,1,0,low
3539,1,0,0,0,0,1,0,0,1,0,1,0,low
3540,11,0,0,0,1,0,0,1,0,0,1,0,medium
3541,12,0,0,1,1,0,0,0,1,0,1,0,low
3542,1,0,0,3,0,0,1,0,1,1,0,0,low
3543,14,0,0,6,1,0,0,1,0,0,1,0,medium
3544,2,0,0,9,0,1,0,0,1,0,1,0,low
3545,5,0,0,4,0,1,0,0,1,0,1,0,low
3546,15,0,0,3,0,1,0,0,1,0,1,0,low
3547,12,0,0,6,0,0,1,0,1,0,1,0,low
3548,11,0,0,5,1,0,0,1,0,0,1,0,medium
3549,2,0,0,9,0,0,1,0,1,0,1,0,low
3550,15,0,0,4,0,1,0,0,1,0,1,0,low
3551,6,0,0,3,0,1,0,0,1,0,1,0,low
3552,14,0,0,4,0,0,1,1,0,1,0,0,medium
3553,9,0,0,5,1,0,0,1,0,0,1,0,medium
3554,18,0,0,4,0,1,0,0,1,0,1,0,low
3555,12,0,0,0,1,0,0,0,1,0,1,0,low
3556,12,0,0,1,0,1,0,0,1,0,1,0,low
3557,9,0,0,1,0,1,0,1,0,1,0,0,medium
3558,6,0,0,2,1,0,0,0,1,0,1,0,low
3559,22,0,0,0,1,0,0,0,1,0,1,0,low
3560,8,0,0,0,1,0,0,1,0,0,1,0,medium
3561,14,0,0,2,1,0,0,1,0,0,1,0,medium
3562,2,0,0,0,0,1,0,0,1,0,1,0,low
3563,8,0,0,3,1,0,0,1,0,0,1,0,medium
3564,5,0,0,2,0,1,0,0,1,1,0,0,low
3565,15,0,0,1,0,1,0,0,1,1,0,0,low
3566,5,0,0,1,0,1,0,0,1,0,1,0,low
3567,3,0,0,11,0,1,0,0,1,0,1,0,low
3568,11,0,0,0,0,1,0,1,0,0,1,0,medium
3569,2,0,0,1,0,1,0,0,1,0,1,0,low
3570,21,0,0,1,0,1,0,0,1,0,1,0,high
3571,2,0,0,4,0,1,0,0,1,1,0,0,low
3572,3,0,0,0,1,0,0,0,1,0,1,0,low
3573,2,0,0,0,0,1,0,0,1,1,0,0,low
3574,2,0,0,0,0,1,0,0,1,0,1,0,low
3575,5,0,0,0,0,1,0,0,1,0,1,0,low
3576,12,0,0,0,1,0,0,0,1,0,1,0,low
3577,7,0,0,0,0,1,0,0,1,0,1,0,low
3578,8,0,0,8,1,0,0,1,0,0,1,0,medium
3579,14,0,0,16,0,0,1,1,0,0,1,0,medium
3580,18,0,0,24,0,1,0,0,1,0,1,0,low
3581,9,0,0,38,1,0,0,1,0,0,1,0,medium
3582,15,0,0,13,0,1,0,0,1,0,1,0,low
3583,5,0,0,1,0,1,0,0,1,1,0,0,low
3584,14,0,0,10,0,0,1,1,0,0,1,0,medium
3585,14,0,0,2,1,0,0,1,0,0,1,0,medium
3586,6,0,0,1,0,1,0,0,1,0,1,0,low
3587,23,0,0,1,1,0,0,0,1,0,1,0,high
3588,12,0,0,0,1,0,0,0,1,0,1,0,low
3589,15,0,0,0,1,0,0,0,1,0,1,0,low
3590,2,0,0,1,1,0,0,0,1,0,1,0,low
3591,21,0,0,8,0,1,0,0,1,0,1,0,high
3592,5,0,0,6,0,1,0,0,1,0,1,0,low
3593,8,0,0,0,1,0,0,1,0,0,1,0,medium
3594,21,0,0,0,1,0,0,0,1,0,1,0,high
3595,12,0,0,13,1,0,0,0,1,0,1,0,low
3596,21,0,0,0,1,0,0,0,1,0,1,0,high
3597,3,0,0,5,0,1,0,0,1,0,1,0,low
3598,12,0,0,3,1,0,0,0,1,0,1,0,low
3599,22,0,0,0,0,1,0,0,1,1,0,0,low
3600,6,0,0,4,0,1,0,0,1,0,1,0,low
3601,24,0,0,5,0,1,0,0,1,1,0,0,low
3602,2,0,0,0,0,1,0,0,1,0,1,0,low
3603,2,0,0,0,0,1,0,0,1,0,1,0,low
3604,8,0,0,3,1,0,0,1,0,0,1,0,medium
3605,11,0,0,3,0,0,1,1,0,0,1,0,medium
3606,14,0,0,0,1,0,0,1,0,0,1,0,medium
3607,2,0,0,2,1,0,0,0,1,0,1,0,low
3608,12,0,0,1,1,0,0,0,1,0,1,0,low
3609,14,0,0,1,0,0,1,1,0,0,1,0,medium
3610,8,0,0,2,1,0,0,1,0,1,0,0,medium
3611,8,0,0,2,1,0,0,1,0,0,1,0,medium
3612,15,0,0,1,1,0,0,0,1,1,0,0,low
3613,5,0,0,1,0,1,0,0,1,0,1,0,low
3614,12,0,0,4,1,0,0,0,1,0,1,0,low
3615,8,0,0,3,1,0,0,1,0,0,1,0,medium
3616,2,0,0,2,1,0,0,0,1,0,1,0,low
3617,8,0,0,3,1,0,0,1,0,0,1,0,medium
3618,8,0,0,12,1,0,0,1,0,0,1,0,medium
3619,8,0,0,7,1,0,0,1,0,0,1,0,medium
3620,12,0,0,1,1,0,0,0,1,1,0,0,low
3621,19,0,0,5,1,0,0,0,1,0,1,0,low
3622,8,0,0,2,1,0,0,1,0,0,1,0,medium
3623,12,0,0,2,1,0,0,0,1,0,1,0,low
3624,5,0,0,2,1,0,0,0,1,0,1,0,low
3625,15,0,0,1,0,1,0,0,1,1,0,0,low
3626,11,0,0,3,0,0,1,1,0,0,1,0,medium
3627,8,0,0,7,1,0,0,1,0,0,1,0,medium
3628,11,0,0,3,0,1,0,1,0,1,0,0,medium
3629,14,0,0,3,1,0,0,1,0,0,1,0,medium
3630,8,0,0,8,1,0,0,1,0,1,0,0,medium
3631,15,0,0,2,1,0,0,0,1,1,0,0,low
3632,14,0,0,8,1,0,0,1,0,0,1,0,medium
3633,2,0,0,0,0,1,0,0,1,0,1,0,low
3634,5,0,0,0,0,1,0,0,1,0,1,0,low
3635,15,0,0,0,1,0,0,0,1,1,0,0,low
3636,2,0,0,0,1,0,0,0,1,1,0,0,low
3637,5,0,0,0,1,0,0,0,1,0,1,0,low
3638,2,0,0,0,0,1,0,0,1,1,0,0,low
3639,2,0,0,0,0,0,1,0,1,0,1,0,low
3640,25,0,0,0,0,0,1,0,1,0,1,0,low
3641,2,0,0,0,1,0,0,0,1,1,0,0,low
3642,15,0,0,0,0,1,0,0,1,0,1,0,low
3643,3,0,0,0,0,0,1,0,1,1,0,0,low
3644,12,0,0,0,1,0,0,0,1,0,1,0,low
3645,12,0,0,0,0,1,0,0,1,0,1,0,low
3646,1,0,0,0,1,0,0,0,1,0,1,0,low
3647,2,0,0,0,0,1,0,0,1,0,1,0,low
3648,5,0,0,0,1,0,0,0,1,0,1,0,low
3649,2,0,0,0,0,1,0,0,1,0,1,0,low
3650,11,0,0,0,1,0,0,1,0,0,1,0,medium
3651,11,0,0,0,0,1,0,1,0,0,1,0,medium
3652,12,0,0,0,1,0,0,0,1,0,1,0,low
3653,11,0,0,0,1,0,0,1,0,0,1,0,medium
3654,8,0,0,0,1,0,0,1,0,0,1,0,medium
3655,1,0,0,0,1,0,0,0,1,0,1,0,low
3656,8,0,0,0,1,0,0,1,0,0,1,0,medium
3657,5,0,0,0,1,0,0,0,1,0,1,0,low
3658,14,0,0,0,1,0,0,1,0,0,1,0,medium
3659,2,0,0,0,0,1,0,0,1,0,1,0,low
3660,5,0,0,0,1,0,0,0,1,1,0,0,low
3661,4,0,0,0,0,1,0,0,1,0,1,0,low
3662,5,0,0,0,1,0,0,0,1,0,1,0,low
3663,12,0,0,0,1,0,0,0,1,0,1,0,low
3664,5,0,0,0,1,0,0,0,1,0,1,0,low
3665,3,0,0,0,1,0,0,0,1,0,1,0,low
3666,8,0,0,0,1,0,0,1,0,0,1,0,medium
3667,14,0,0,0,1,0,0,1,0,0,1,0,medium
3668,8,0,0,0,1,0,0,1,0,0,1,0,medium
3669,14,0,0,0,1,0,0,1,0,0,1,0,medium
3670,8,0,0,0,0,1,0,1,0,0,1,0,medium
3671,18,0,0,0,1,0,0,0,1,0,1,0,low
3672,2,0,0,0,0,1,0,0,1,0,1,0,low
3673,15,0,0,0,0,1,0,0,1,0,1,0,low
3674,8,0,0,0,1,0,0,1,0,0,1,0,medium
3675,15,0,0,0,1,0,0,0,1,0,1,0,low
3676,15,0,0,0,1,0,0,0,1,0,1,0,low
3677,2,0,0,0,1,0,0,0,1,0,1,0,low
3678,12,0,0,0,1,0,0,0,1,0,1,0,low
3679,2,0,0,0,0,1,0,0,1,0,1,0,low
3680,3,0,0,0,0,1,0,0,1,0,1,0,low
3681,8,0,0,0,1,0,0,1,0,0,1,0,medium
3682,12,0,0,0,0,1,0,0,1,0,1,0,low
3683,11,0,0,0,1,0,0,1,0,0,1,0,medium
3684,12,0,0,0,0,1,0,0,1,0,1,0,low
3685,8,0,0,0,1,0,0,1,0,0,1,0,medium
3686,12,0,0,0,1,0,0,0,1,0,1,0,low
3687,2,0,0,0,0,1,0,0,1,0,1,0,low
3688,2,0,0,0,0,1,0,0,1,0,1,0,low
3689,11,0,0,0,1,0,0,1,0,0,1,0,medium
3690,2,0,0,0,0,1,0,0,1,0,1,0,low
3691,11,0,0,0,0,0,1,1,0,0,1,0,medium
3692,2,0,0,0,0,1,0,0,1,0,1,0,low
3693,1,0,0,0,0,1,0,0,1,0,1,0,low
3694,12,0,0,0,1,0,0,0,1,0,1,0,low
3695,12,0,0,0,1,0,0,0,1,0,1,0,low
3696,14,0,0,0,1,0,0,1,0,1,0,0,medium
3697,14,0,0,0,0,0,1,1,0,0,1,0,medium
3698,12,0,0,0,1,0,0,0,1,0,1,0,low
3699,15,0,0,0,1,0,0,0,1,0,1,0,low
3700,15,0,0,0,1,0,0,0,1,0,1,0,low
3701,14,0,0,0,1,0,0,1,0,0,1,0,medium
3702,2,0,0,0,0,1,0,0,1,0,1,0,low
3703,8,0,0,0,1,0,0,1,0,0,1,0,medium
3704,2,0,0,0,0,1,0,0,1,0,1,0,low
3705,5,0,0,0,0,1,0,0,1,0,1,0,low
3706,12,0,0,0,1,0,0,0,1,0,1,0,low
3707,6,0,0,0,0,1,0,0,1,1,0,0,low
3708,14,0,0,0,1,0,0,1,0,0,1,0,medium
3709,16,0,0,0,1,0,0,0,1,0,1,0,low
3710,2,0,0,0,0,1,0,0,1,0,1,0,low
3711,2,0,0,0,0,1,0,0,1,0,1,0,low
3712,12,0,0,0,1,0,0,0,1,0,1,0,low
3713,12,0,0,0,1,0,0,0,1,0,1,0,low
3714,15,0,0,0,1,0,0,0,1,0,1,0,low
3715,2,0,0,0,0,1,0,0,1,0,1,0,low
3716,4,0,0,0,0,0,1,0,1,1,0,0,low
3717,12,0,0,0,1,0,0,0,1,1,0,0,low
3718,8,0,0,0,1,0,0,1,0,0,1,0,medium
3719,2,0,0,0,0,1,0,0,1,0,1,0,low
3720,14,0,0,0,1,0,0,1,0,0,1,0,medium
3721,11,0,0,0,0,1,0,1,0,0,1,0,medium
3722,14,0,0,0,1,0,0,1,0,1,0,0,medium
3723,11,0,0,0,0,1,0,1,0,0,1,0,medium
3724,2,0,0,0,0,1,0,0,1,0,1,0,low
3725,11,0,0,0,0,1,0,1,0,0,1,0,medium
3726,11,0,0,0,0,0,1,1,0,1,0,0,medium
3727,12,0,0,0,0,0,1,0,1,0,1,0,low
3728,14,0,0,0,1,0,0,1,0,0,1,0,medium
3729,14,0,0,0,1,0,0,1,0,0,1,0,medium
3730,2,0,0,0,0,1,0,0,1,0,1,0,low
3731,2,0,0,0,0,1,0,0,1,0,1,0,low
3732,13,0,0,0,1,0,0,0,1,0,1,0,high
3733,2,0,0,0,0,1,0,0,1,0,1,0,low
3734,2,0,0,0,0,1,0,0,1,0,1,0,low
3735,11,0,0,0,1,0,0,1,0,0,1,0,medium
3736,11,0,0,0,1,0,0,1,0,0,1,0,medium
3737,8,0,0,0,1,0,0,1,0,0,1,0,medium
3738,15,0,0,0,1,0,0,0,1,0,1,0,low
3739,11,0,0,0,1,0,0,1,0,0,1,0,medium
3740,11,0,0,0,1,0,0,1,0,0,1,0,medium
3741,5,0,0,0,1,0,0,0,1,0,1,0,low
3742,12,0,0,0,1,0,0,0,1,0,1,0,low
3743,2,0,0,0,1,0,0,0,1,0,1,0,low
3744,18,0,0,0,1,0,0,0,1,0,1,0,low
3745,2,0,0,0,0,1,0,0,1,0,1,0,low
3746,8,0,0,0,1,0,0,1,0,0,1,0,medium
3747,2,0,0,0,1,0,0,0,1,0,1,0,low
3748,8,0,0,0,1,0,0,1,0,0,1,0,medium
3749,2,0,0,0,0,1,0,0,1,0,1,0,low
3750,11,0,0,0,1,0,0,1,0,0,1,0,medium
3751,11,0,0,0,1,0,0,1,0,0,1,0,medium
3752,12,0,0,0,1,0,0,0,1,0,1,0,low
3753,11,0,0,0,0,1,0,1,0,0,1,0,medium
3754,12,0,0,0,1,0,0,0,1,0,1,0,low
3755,11,0,0,0,1,0,0,1,0,0,1,0,medium
3756,12,0,0,0,1,0,0,0,1,0,1,0,low
3757,11,0,0,0,1,0,0,1,0,0,1,0,medium
3758,8,0,0,0,0,1,0,1,0,1,0,0,medium
3759,15,0,0,0,1,0,0,0,1,0,1,0,low
3760,12,0,0,0,1,0,0,0,1,0,1,0,low
3761,12,0,0,0,1,0,0,0,1,0,1,0,low
3762,15,0,0,0,1,0,0,0,1,1,0,0,low
3763,8,0,0,0,1,0,0,1,0,0,1,0,medium
3764,2,0,0,0,0,1,0,0,1,0,1,0,low
3765,2,0,0,0,1,0,0,0,1,0,1,0,low
3766,5,0,0,0,1,0,0,0,1,0,1,0,low
3767,5,0,0,0,1,0,0,0,1,0,1,0,low
3768,12,0,0,0,1,0,0,0,1,0,1,0,low
3769,12,0,0,0,0,1,0,0,1,0,1,0,low
3770,5,0,0,0,1,0,0,0,1,0,1,0,low
3771,14,0,0,0,1,0,0,1,0,1,0,0,medium
3772,12,0,0,0,1,0,0,0,1,0,1,0,low
3773,12,0,0,0,1,0,0,0,1,0,1,0,low
3774,11,0,0,0,0,1,0,1,0,0,1,0,medium
3775,11,0,0,0,1,0,0,1,0,0,1,0,medium
3776,8,0,0,0,1,0,0,1,0,0,1,0,medium
3777,15,0,0,0,1,0,0,0,1,0,1,0,low
3778,16,0,0,0,1,0,0,0,1,0,1,0,low
3779,2,0,0,0,1,0,0,0,1,0,1,0,low
3780,12,0,0,0,0,0,1,0,1,0,1,0,low
3781,4,0,0,0,1,0,0,0,1,1,0,0,low
3782,20,0,0,0,1,0,0,0,1,0,1,0,high
3783,10,0,0,2,1,0,0,0,1,0,1,0,medium
3784,21,0,0,15,1,0,0,0,1,0,1,0,high
3785,18,0,0,5,1,0,0,0,1,0,1,0,low
3786,23,0,0,1,1,0,0,0,1,0,1,0,high
3787,2,0,0,0,1,0,0,0,1,0,1,0,low
3788,6,0,0,30,0,1,0,0,1,0,1,0,low
3789,18,0,0,1,0,0,1,0,1,0,1,0,low
3790,3,0,0,0,0,1,0,0,1,0,1,0,low
3791,21,0,0,0,0,1,0,0,1,1,0,0,high
3792,14,0,0,6,1,0,0,1,0,0,1,0,medium
3793,11,0,0,1,0,1,0,1,0,0,1,0,medium
3794,4,0,0,1,0,1,0,0,1,1,0,0,low
3795,15,0,0,0,0,1,0,0,1,0,1,0,low
3796,6,0,0,0,0,1,0,0,1,0,1,0,low
3797,14,0,0,0,1,0,0,1,0,0,1,0,medium
3798,6,0,0,1,0,1,0,0,1,0,1,0,low
3799,2,0,0,2,1,0,0,0,1,0,1,0,low
3800,1,0,0,5,1,0,0,0,1,0,1,0,low
3801,4,0,0,1,0,1,0,0,1,0,1,0,low
3802,21,0,0,2,1,0,0,0,1,0,1,0,high
3803,1,0,0,11,1,0,0,0,1,0,1,0,low
3804,8,0,0,5,1,0,0,1,0,1,0,0,medium
3805,16,0,0,1,1,0,0,0,1,0,1,0,low
3806,5,0,0,1,0,1,0,0,1,0,1,0,low
3807,21,0,0,1,1,0,0,0,1,0,1,0,high
3808,1,0,0,1,1,0,0,0,1,0,1,0,low
3809,2,0,0,2,0,1,0,0,1,0,1,0,low
3810,19,0,0,1,1,0,0,0,1,0,1,0,low
3811,6,0,0,2,0,1,0,0,1,0,1,0,low
3812,8,0,0,4,1,0,0,1,0,0,1,0,medium
3813,2,0,0,3,1,0,0,0,1,0,1,0,low
3814,17,0,0,1,1,0,0,0,1,0,1,0,low
3815,3,0,0,4,0,1,0,0,1,1,0,0,low
3816,5,0,0,1,0,1,0,0,1,1,0,0,low
3817,21,0,0,1,1,0,0,0,1,0,1,0,high
3818,21,0,0,0,0,1,0,0,1,1,0,0,high
3819,24,0,0,0,1,0,0,0,1,0,1,0,low
3820,9,0,0,0,1,0,0,1,0,0,1,0,medium
3821,9,0,0,0,1,0,0,1,0,0,1,0,medium
3822,8,0,0,0,1,0,0,1,0,0,1,0,medium
3823,8,0,0,0,1,0,0,1,0,0,1,0,medium
3824,24,0,0,0,1,0,0,0,1,0,1,0,low
3825,10,0,0,0,1,0,0,0,1,0,1,0,medium
3826,23,0,0,0,1,0,0,0,1,1,0,0,high
3827,1,0,0,0,1,0,0,0,1,0,1,0,low
3828,21,0,0,0,0,1,0,0,1,0,1,0,high
3829,12,0,0,0,0,1,0,0,1,0,1,0,low
3830,21,0,0,0,0,1,0,0,1,0,1,0,high
3831,2,0,0,0,1,0,0,0,1,0,1,0,low
3832,21,0,0,0,0,1,0,0,1,0,1,0,high
3833,13,0,0,0,0,1,0,0,1,0,1,0,high
3834,4,0,0,0,1,0,0,0,1,0,1,0,low
3835,1,0,0,0,1,0,0,0,1,0,1,0,low
